NetworkInterfaceId,SubnetId,Description,Status,PrivateIpAddress,Groups
eni-0b8549b1ed6c61096,subnet-0dde8c2a7198d8899,,in-use,10.61.104.253,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dc0a9935ad4b1fb0,subnet-0dde8c2a7198d8899,Amazon EKS k8s-np-eks-blue,in-use,10.61.109.148,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bf252cbf79629d25,subnet-018de8f82d8706c01,Primary network interface,in-use,10.61.122.115,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0460d0ddbf15811fc,subnet-0dde8c2a7198d8899,,in-use,10.61.107.143,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c8e4e2867a405ab5,subnet-0dde8c2a7198d8899,aws-K8S-i-0baf5177808346b5b,in-use,10.61.108.184,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-076c01a56f5b10e5a,subnet-018de8f82d8706c01,ElastiCache prf-rep-group-1-001,in-use,10.61.122.40,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0df7782fcb14a170a,subnet-0dde8c2a7198d8899,aws-K8S-i-0f5fccd50771c741e,in-use,10.61.104.86,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cdf8f164f84d1b81,subnet-0dde8c2a7198d8899,aws-K8S-i-0611b508264f355fd,in-use,10.61.109.37,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02161c8ea0bd33216,subnet-0dde8c2a7198d8899,,in-use,10.61.104.23,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04c9a498c2e75d356,subnet-0dde8c2a7198d8899,VPC Endpoint Interface vpce-007e20a5ec2f36227,in-use,10.61.108.203,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-067344cda5a5f6843,subnet-0dde8c2a7198d8899,VPC Endpoint Interface vpce-08d7e9d4a14709021,in-use,10.61.104.160,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-068712224c5b08d72,subnet-0dde8c2a7198d8899,,in-use,10.61.111.216,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0517ec56ff327a6e5,subnet-0dde8c2a7198d8899,VPC Endpoint Interface vpce-05b08d2548db93909,in-use,10.61.109.102,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-088bd13c153735184,subnet-0dde8c2a7198d8899,aws-K8S-i-0a467f8a2f7fdbded,in-use,10.61.110.102,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00df44bdec9f5bfd7,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.120.127,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08fabe7f8128bda75,subnet-048b8fd14c2a33d17,ELB abd585bf80170466b86f18b50030dafe,in-use,10.61.100.36,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a30955c0b5fdad05,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.120.123,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d27d05767f3f3a81,subnet-048b8fd14c2a33d17,,in-use,10.61.102.103,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0bcdb54eef21e99ae,subnet-048b8fd14c2a33d17,aws-K8S-i-0a59754ea0c6c25f0,in-use,10.61.103.138,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-092dc5bf39059c63c,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.121.214,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-005cffb0cd42deb31,subnet-048b8fd14c2a33d17,aws-K8S-i-02aa3163b0af08c37,in-use,10.61.96.174,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c679c17def76255f,subnet-048b8fd14c2a33d17,aws-K8S-i-02aa3163b0af08c37,in-use,10.61.101.218,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ce9309ad5d50290d,subnet-048b8fd14c2a33d17,,in-use,10.61.103.173,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-02c0bb2561feccc52,subnet-048b8fd14c2a33d17,aws-K8S-i-0dfaf39e8de89daef,in-use,10.61.99.156,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-036bb7769dbeb73ec,subnet-048b8fd14c2a33d17,aws-K8S-i-019f134a240410e55,in-use,10.61.97.209,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-092d88339fa29fbf6,subnet-048b8fd14c2a33d17,aws-K8S-i-0c508b117c1830493,in-use,10.61.100.151,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cb1cf367cdbb1169,subnet-048b8fd14c2a33d17,,in-use,10.61.102.233,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03dbf24f3ddeae5fd,subnet-048b8fd14c2a33d17,,in-use,10.61.96.176,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-089db9198cae15318,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-0d771bf12c7040bf3,in-use,10.61.98.223,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f245cbce8650c35e,subnet-048b8fd14c2a33d17,ELB a370c9503ecae4d5383f2fe9cc2dddff,in-use,10.61.101.114,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a4eed43c52d6e4e2,subnet-048b8fd14c2a33d17,,in-use,10.61.103.75,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a143d1384fad5aa4,subnet-066920845e6887ae5,ElastiCache prf-rep-group-1-002,in-use,10.61.120.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-038c9377f8699a80e,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-0ec365f00f8399155,in-use,10.61.100.7,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0308338cd4eef719e,subnet-048b8fd14c2a33d17,aws-K8S-i-0a6cad94e75ffffa6,in-use,10.61.97.38,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e1c1afe946d7951f,subnet-048b8fd14c2a33d17,,in-use,10.61.101.249,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08da969a9e5eddea3,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.120.69,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0facf3c9de73c7222,subnet-048b8fd14c2a33d17,aws-K8S-i-05144870f3a8266d3,in-use,10.61.102.132,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0647f166987794651,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.120.70,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00d7cdbddd48bc6a9,subnet-048b8fd14c2a33d17,Network Interface for Transit Gateway Attachment tgw-attach-0d66b1243cadd8c1f,in-use,10.61.96.124,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0380ca00b6688831a,subnet-048b8fd14c2a33d17,,in-use,10.61.99.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0eb5144bbdd433555,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-065f2a0abd8e7dcd4,in-use,10.61.96.159,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0290abff64624e646,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-07c107eb52e730a97,in-use,10.61.103.146,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fa135696db074070,subnet-048b8fd14c2a33d17,aws-K8S-i-025970c52e99f62b7,in-use,10.61.101.222,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03a4c84b1443f270a,subnet-066920845e6887ae5,,in-use,10.61.121.246,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-024f64a22123ecfbf,subnet-048b8fd14c2a33d17,aws-K8S-i-019f134a240410e55,in-use,10.61.100.147,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01514cb038b6d3e26,subnet-048b8fd14c2a33d17,aws-K8S-i-0a00f39627d0302f5,in-use,10.61.102.35,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e48b5033013ae8b8,subnet-048b8fd14c2a33d17,aws-K8S-i-0ba4f21c8d30a3501,in-use,10.61.100.223,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00b7e4276a3632d17,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-007e20a5ec2f36227,in-use,10.61.103.4,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-089d28c87a067d1b6,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.120.143,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-01d0ebbb56412b30e,subnet-048b8fd14c2a33d17,,in-use,10.61.100.24,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e753211c22ab702f,subnet-066920845e6887ae5,ElastiCache qa-rep-group-1-001,in-use,10.61.120.130,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-066a521fee1d415a4,subnet-066920845e6887ae5,RDSNetworkInterface,in-use,10.61.121.8,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d32b1b83d431df35,subnet-066920845e6887ae5,ElastiCache dev-rep-group-1-001,in-use,10.61.120.50,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0319b9a6c54af1ed8,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-05b08d2548db93909,in-use,10.61.96.52,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0adad0866d8c387fa,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.120.57,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a8211d59217f6d50,subnet-066920845e6887ae5,ElastiCache pie-rep-group-1-001,in-use,10.61.120.186,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0e6bf383854d2acad,subnet-048b8fd14c2a33d17,Amazon EKS k8s-np-eks-blue,in-use,10.61.98.213,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fbcd88720f979767,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-0e9a0ba4d2c06bb87,in-use,10.61.100.132,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-072351432b4f00ec0,subnet-048b8fd14c2a33d17,aws-K8S-i-019f134a240410e55,in-use,10.61.96.148,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-047e0d9f307f5a626,subnet-048b8fd14c2a33d17,aws-K8S-i-0a59754ea0c6c25f0,in-use,10.61.98.27,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0feb6b059e3071e9f,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-08d7e9d4a14709021,in-use,10.61.97.9,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00597fcc1bbebdc77,subnet-066920845e6887ae5,ElastiCache int-rep-group-1-001,in-use,10.61.120.223,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fb66904a3e1a7d0a,subnet-048b8fd14c2a33d17,aws-K8S-i-03bf5ec0b78d1a4dd,in-use,10.61.96.82,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0feb68fd8b16604c8,subnet-066920845e6887ae5,Primary network interface,in-use,10.61.121.239,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05e89eb39a0dd0aaf,subnet-066920845e6887ae5,VPC Endpoint Interface vpce-0f5c6950cde894e1e,in-use,10.61.121.95,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05b1d1ca9654b3049,subnet-048b8fd14c2a33d17,,in-use,10.61.101.244,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0dbd03307cc32dde2,subnet-048b8fd14c2a33d17,aws-K8S-i-0ba4f21c8d30a3501,in-use,10.61.103.143,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a1f3b3558da77232,subnet-048b8fd14c2a33d17,aws-K8S-i-030fec8a819f503a1,in-use,10.61.96.252,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cc24a0e8f8426804,subnet-048b8fd14c2a33d17,aws-K8S-i-0a00f39627d0302f5,in-use,10.61.101.201,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ed99d2d6fdfe16d4,subnet-048b8fd14c2a33d17,,in-use,10.61.101.79,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a030b7b9ead9cb4b,subnet-048b8fd14c2a33d17,aws-K8S-i-0a6cad94e75ffffa6,in-use,10.61.99.30,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00afae8355d28114e,subnet-048b8fd14c2a33d17,aws-K8S-i-0ba4f21c8d30a3501,in-use,10.61.100.215,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f9b832d9ee81e0e6,subnet-048b8fd14c2a33d17,,in-use,10.61.98.214,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07195ad7fa4805400,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-0aba3c1dec2b5b1b6,in-use,10.61.103.22,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08e77ab6754a0ef5f,subnet-066920845e6887ae5,VPC Endpoint Interface vpce-05fd4b4363423af9a,in-use,10.61.120.167,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0a2f9b3679eee7e6c,subnet-048b8fd14c2a33d17,,in-use,10.61.100.38,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08f84b2e222b43a92,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-0e9184c05ffdeacf2,in-use,10.61.98.229,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00863ae3748af831b,subnet-048b8fd14c2a33d17,aws-K8S-i-0c508b117c1830493,in-use,10.61.99.55,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0132bf0054f9f11c6,subnet-066920845e6887ae5,ElastiCache stg-rep-group-1-001,in-use,10.61.120.5,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ba009cc506c53412,subnet-048b8fd14c2a33d17,VPC Endpoint Interface vpce-0bdc6d7f65631ad1c,in-use,10.61.99.147,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04b1470f14c74f73e,subnet-080772933887df406,VPC Endpoint Interface vpce-03c2d4344ad179d02,in-use,10.136.2.80,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-051b577633a36bef5,subnet-080772933887df406,VPC Endpoint Interface vpce-0643a863c3406a051,in-use,10.136.7.1,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07e7363c78f378732,subnet-080772933887df406,VPC Endpoint Interface vpce-0dfe23b305a60b103,in-use,10.136.2.175,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08f963464d5d0d015,subnet-080772933887df406,Primary network interface,in-use,10.136.2.135,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f66df4fbdc3faf11,subnet-080772933887df406,Network Interface for Transit Gateway Attachment tgw-attach-0f0846d212291b4af,in-use,10.136.3.192,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0008f246613ff64b7,subnet-080772933887df406,VPC Endpoint Interface vpce-0b81a9be7e107241a,in-use,10.136.1.32,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09b8afa55ff20e9fb,subnet-080772933887df406,VPC Endpoint Interface vpce-044d2f9dc309ff677,in-use,10.136.5.36,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f2a8352db303e44f,subnet-080772933887df406,VPC Endpoint Interface vpce-0ed9abbae9c83d84c,in-use,10.136.1.188,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04da52adb89b4c718,subnet-080772933887df406,aws-K8S-i-06b042057b0d58a88,in-use,10.136.1.241,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0fc7e03a025b6d537,subnet-080772933887df406,Amazon EKS k8s-pd-cde,in-use,10.136.5.15,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-074a4afac1a5bfe3a,subnet-080772933887df406,,in-use,10.136.6.170,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-05cd3d457f628530e,subnet-080772933887df406,VPC Endpoint Interface vpce-0af45805729d25380,in-use,10.136.4.23,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d8b2504fb1585bb1,subnet-080772933887df406,Primary network interface,in-use,10.136.6.153,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0112074c71c6b6e20,subnet-0dd317af4d829b99e,aws-K8S-i-02f01a2d19a698a59,in-use,10.136.22.71,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-050476a2a66d9c5fe,subnet-0dd317af4d829b99e,,in-use,10.136.22.99,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ebeac51d54d88431,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-0b81a9be7e107241a,in-use,10.136.23.248,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09319bcd634d900b8,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-03c2d4344ad179d02,in-use,10.136.23.156,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b6c57fdaf73ac3db,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-0ed9abbae9c83d84c,in-use,10.136.17.120,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d3385e917b12d658,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-0dfe23b305a60b103,in-use,10.136.23.131,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-001ab18d5dc3112e6,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-0643a863c3406a051,in-use,10.136.22.237,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0846592e1f35ecc3f,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-0af45805729d25380,in-use,10.136.20.107,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c76db2b9671b6982,subnet-0dd317af4d829b99e,Network Interface for Transit Gateway Attachment tgw-attach-0f0846d212291b4af,in-use,10.136.21.33,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ec21713f15c8876f,subnet-0dd317af4d829b99e,VPC Endpoint Interface vpce-044d2f9dc309ff677,in-use,10.136.17.222,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0863f1520ede2c37e,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-0ed9abbae9c83d84c,in-use,10.136.9.214,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0de3ea048c5f4b057,subnet-085608fc6684ccb00,Network Interface for Transit Gateway Attachment tgw-attach-0f0846d212291b4af,in-use,10.136.9.191,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-014bd21c3b2c482cc,subnet-085608fc6684ccb00,Primary network interface,in-use,10.136.12.28,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-005835564d0353042,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-0af45805729d25380,in-use,10.136.11.249,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-07e1204f6ca0f2de4,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-0dfe23b305a60b103,in-use,10.136.12.19,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0d78371faa8ff467f,subnet-085608fc6684ccb00,aws-K8S-i-0aab86d450227decf,in-use,10.136.14.6,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0abc77fcc87aef87d,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-03c2d4344ad179d02,in-use,10.136.9.80,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-063dc423f7eb0cd88,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-0643a863c3406a051,in-use,10.136.14.248,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-099bd0734c27eb6e2,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-044d2f9dc309ff677,in-use,10.136.9.17,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f09e7c7dda65e9ff,subnet-085608fc6684ccb00,Amazon EKS k8s-pd-cde,in-use,10.136.14.34,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0849b2e9535767470,subnet-085608fc6684ccb00,VPC Endpoint Interface vpce-0b81a9be7e107241a,in-use,10.136.9.128,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0427c9e8f41471e90,subnet-085608fc6684ccb00,,in-use,10.136.8.196,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-06fc427d29103a3ec,subnet-04f4f4fcc304373bc,aws-K8S-i-0acf8a4da787c4d38,in-use,10.136.40.142,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-03be458465ecd9199,subnet-04f4f4fcc304373bc,,in-use,10.136.45.132,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ee1210bd99cf8498,subnet-04f4f4fcc304373bc,,in-use,10.136.43.6,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-062077fc8b9349ff6,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-0867aab3b5351d7cc,in-use,10.136.47.66,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04a685685fbf1e25c,subnet-0ba30ef7ce93ee502,Primary network interface,in-use,10.136.59.15,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0cfd8162b5b0d13f6,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-0e2d78f6ba220a2c1,in-use,10.136.40.133,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-010619f46121df705,subnet-04f4f4fcc304373bc,ELB a118f71785a1f4a29941460f2ed62cbd,in-use,10.136.44.83,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c293f22f1851ccbf,subnet-04f4f4fcc304373bc,,in-use,10.136.42.33,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00e6cb4a013b63587,subnet-04f4f4fcc304373bc,aws-K8S-i-0ce9567c240b8e4fc,in-use,10.136.42.79,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08702f83d96645cc0,subnet-0ba30ef7ce93ee502,Primary network interface,in-use,10.136.59.41,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-047abf6227a7adb55,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-05e0ebef4a143e4f6,in-use,10.136.40.108,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0994bc3b5fd4261ce,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-0e8b807878c9703f2,in-use,10.136.47.150,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-056236bebf1d68e2e,subnet-04f4f4fcc304373bc,ElastiCache prod-rep-group-1-002,in-use,10.136.44.102,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0610448700772c41b,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-03392a348e69b9a54,in-use,10.136.47.21,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b5a934b0db851004,subnet-04f4f4fcc304373bc,ELB adb6a0a0b1e6c47a7936b03eb52d175a,in-use,10.136.41.211,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08cac55fb5adf1763,subnet-0ba30ef7ce93ee502,RDSNetworkInterface,in-use,10.136.59.159,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-08a6f0a989740dd89,subnet-04f4f4fcc304373bc,aws-K8S-i-0e6e271dd6ecdd61d,in-use,10.136.43.33,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0ce8215f281ab72aa,subnet-04f4f4fcc304373bc,Amazon EKS k8s-pd-prod,in-use,10.136.43.31,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-062ed2caf1ef6dbb6,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-0603616dedda41498,in-use,10.136.42.194,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-09c24dfaf9bbf9a38,subnet-04f4f4fcc304373bc,Network Interface for Transit Gateway Attachment tgw-attach-005488649af8c6fea,in-use,10.136.42.173,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-054dfa1680c431c39,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-070ea435636b033d2,in-use,10.136.46.146,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0b0b8f1ecfb7c3af4,subnet-04f4f4fcc304373bc,VPC Endpoint Interface vpce-0a06117b58acd5d47,in-use,10.136.47.11,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c74dd680416d6f91,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-05e0ebef4a143e4f6,in-use,10.136.33.243,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-00c6118ff36db7bdc,subnet-062046571cf8fbe4b,aws-K8S-i-076c71e79d8104feb,in-use,10.136.37.250,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0f39ce7104ff7fec1,subnet-062046571cf8fbe4b,VPC Endpoint Interface vpce-0e8b807878c9703f2,in-use,10.136.34.211,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-0c96189a0a02cf401,subnet-062046571cf8fbe4b,ElastiCache prod-rep-group-1-003,in-use,10.136.36.221,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
eni-04b788ddf1488c6de,subnet-062046571cf8fbe4b,ELB adb6a0a0b1e6c47a7936b03eb52d175a,in-use,10.136.39.69,System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]
